ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
DOCKING/SMINA/VINARDO,1,1.7940735770865137,1.7923649319869388,5.313527763784431,1.4623076923076925,1.408668966681825,4.539388873037411,-0.5684615384615385,-2.9829706720740585,1.8744889457808185,0.09052788148115219,0.00019043307915497868,0.6253999681602661,0.18177470332111723,-1.2642418241505609,1.6146466280647018,0.282051282051282,-0.5199999999999999,0.6533333333333332
MACHINE-LEARNING/NNET/DRAGON-descriptors,3,1.9702967367300874,1.1203532814182364,2.9303306013506387,1.4961538461538464,0.8586440222141557,2.4024390408598566,0.6146153846153847,-0.5496612555645823,1.6546817149609514,0.14832918954100757,0.0004710362813278766,0.7835269314540257,0.3795123963762487,-0.36563539246786,1.1189270887913316,0.17948717948717946,-0.41666666666666674,0.7567567567567568
ELIE/GAFF2-ABCG2/TIP3P/MD/MMPBSA,8,2.485229700986745,1.385078673915128,3.9327755392019905,1.9349999999999998,1.1011572146607216,3.235565575205315,1.9299999999999997,0.7946023608004263,3.1774752203263574,0.39673123396391263,0.0034185669805038804,0.88386945245039,0.6635253927035887,-0.07273554795186607,1.3898671263339402,0.5038314736557788,-0.16666666666666666,0.8730158730158729
EE/Openff-2.0/TIP3P/MD-EE/All_data,5,2.6202480798580887,1.8611512860660555,3.5173566661494315,2.2361538461538464,1.480870700986627,3.1623845784553715,0.7115384615384617,-0.7574138058800153,2.09453991659639,0.6233897159978586,0.26101302243596763,0.8627058804875599,1.6893792357116486,0.8782451383140075,2.4210836802536306,0.5897435897435896,0.16216216216216217,0.8840579710144928
EE/Openff-2.0/TIP3P/MD-EE/WL_RL.02_L.01,4,2.6836456260381785,1.7977212658928319,3.6762146365558683,2.2323076923076925,1.4315172012158313,3.1928301135223895,0.6846153846153847,-0.9027000253914225,2.0869527506464713,0.6051702655564379,0.255238843167469,0.8576853211093562,1.6869940578271079,0.9287231301561261,2.4434375698907305,0.564102564102564,0.15492957746478872,0.8857142857142857
DDM/AMOEBA/BAR,7,2.7665390764524656,1.7625768377418845,5.083632039379052,2.036923076923077,1.3921323529033485,4.234305581223209,-0.7876923076923072,-2.7966518949145964,1.4080013405207268,0.5514112357239862,0.09058199619024483,0.856010396913406,1.5973326528089637,0.5667339988267608,2.8663641307371397,0.5384615384615383,0.042253521126760556,0.8550724637681159
EE/Openff-2.0/TIP3P/MD-EE/RL_8_only,6,2.8679435140881004,2.0356073628519677,3.7147698373668927,2.5146153846153845,1.7325665834415473,3.3889687271110542,1.3546153846153846,-0.14465567994342882,2.6910029406663685,0.6985158939364207,0.3554715512023995,0.9002831410976813,1.8531458971666008,1.1347065254032602,2.5767012846770405,0.6666666666666665,0.32432432432432434,0.9420289855072465
EE/Openff-2.0/TIP3P/MD-EE/WL_RL.02_L.01/corrected,17,3.01287493676976,2.150525902255877,3.9023361595803454,2.6846153846153844,1.8365421385258343,3.554511400081031,2.1923076923076925,0.938832150983943,3.336895292172687,0.5351815292663311,0.0704279630711671,0.8680474167311932,1.2712650222207302,0.38266205784357593,2.0368711216434465,0.4871794871794871,-0.0704225352112676,0.8611111111111113
APR/OFF1.2.0/TIP3P/MD-US/MBAR,19,3.1305563935718097,1.5779262581676679,5.039091822421681,2.2449999999999997,1.2437249874489513,3.9355346693666746,1.5033333333333332,-0.21099104184258,3.3881853886507827,0.09261167272510125,0.0002954098516046236,0.7138182649412474,0.46533246775360787,-0.9625432739506645,1.4314987796068708,0.2121212121212121,-0.40983606557377056,0.7096774193548387
vDSSB/GAFF2/OPC3/HREM,2,3.6250336868461277,2.526627364683557,5.710742937376422,3.2515384615384617,1.9983560059244043,5.041312619661734,2.7684615384615388,0.6860009864511329,4.720527645109408,0.35654403307268656,0.00137402342963752,0.7789248403530852,1.024302414770053,-0.43648514273647065,2.109579523823958,0.3742013362170691,-0.23529411764705882,0.7777777777777779
APR/OFF2.0.0/TIP3P/MD-US/MBAR,20,3.8149497593895867,2.0752070988483693,5.894868136014315,2.894166666666667,1.6628266583481992,4.635341120740145,2.750833333333334,1.171780120079857,4.487663989924542,0.10805688519966984,0.0002822684208131786,0.7768438038331928,0.48839715210080475,-0.9842897426844618,1.4142613960234767,0.2121212121212121,-0.42372881355932207,0.7419354838709676
APR/GAFF2/TIP3P/MD-US/MBAR,18,6.663820850933294,5.318707468290263,8.02075903676844,6.174166666666667,4.545715677758318,7.748335055835369,6.095833333333334,4.235720290775115,7.72472092703076,0.08274887422165299,0.0002541110394481622,0.7051390219713874,0.4227017794048785,-0.9034049318747733,1.2085112763113806,0.2727272727272727,-0.3684210526315789,0.7454545454545454
